"ID"	"Cell State"
"PD1_30_PRE"	"S01"
"PD1_36_PRE"	"S01"
"PD1_18_PRE"	"S01"
"PD1_23_PRE"	"S01"
"PD1_42_PRE"	"S01"
"PD1_41_PRE"	"S01"
"ipiPD1_26_PRE"	"S01"
"PD1_4_PRE"	"S02"
"PD1_11_PRE"	"S02"
"PD1_47_PRE"	"S02"
"ipiPD1_12_PRE"	"S02"
"ipiPD1_45_PRE"	"S02"
"PD1_2_PRE"	"S03"
"PD1_16_PRE"	"S03"
"PD1_17_PRE"	"S03"
"ipiPD1_44_PRE"	"S03"
"PD1_5_PRE"	"S04"
"PD1_21_PRE"	"S04"
"PD1_10_PRE"	"S04"
"PD1_15_PRE"	"S05"
"PD1_45_PRE"	"S05"
"PD1_52_PRE"	"S05"
"PD1_3_PRE"	"S05"
"PD1_13_PRE"	"S05"
"PD1_25_PRE"	"S05"
"ipiPD1_14_PRE"	"S05"
"ipiPD1_24_PRE"	"S05"
"ipiPD1_46_PRE"	"S05"
"ipiPD1_19_PRE"	"S05"
"PD1_46_PRE"	"S06"
"PD1_12_PRE"	"S06"
"PD1_27_PRE"	"S06"
"ipiPD1_25_PRE"	"S06"
"ipiPD1_1_PRE"	"S06"
"PD1_48_PRE"	"S07"
"ipiPD1_21_PRE"	"S07"
"ipiPD1_37_PRE"	"S07"
"ipiPD1_27_PRE"	"S07"
"ipiPD1_36_PRE"	"S07"
"PD1_35_PRE"	"S08"
"PD1_49_PRE"	"S08"
"PD1_50_PRE"	"S08"
"PD1_34_PRE"	"S08"
"ipiPD1_50_PRE"	"S08"
