"ID"	"Cell State"
"EA595454"	"S01"
"EA595597"	"S01"
"EA595647"	"S01"
"EA595650"	"S01"
"EA595660"	"S01"
"EA632138"	"S01"
"EA632772"	"S01"
"EA639114"	"S01"
"EA639120"	"S01"
"EA639152"	"S01"
"G109543_RCCBMS.00145.T_v1_RNA_OnPrem"	"S01"
"G138701_RCCBMS.00008.T_v1_RNA_OnPrem"	"S01"
"G138701_RCCBMS.00036.T_v1_RNA_OnPrem"	"S01"
"G138701_RCCBMS.00049.T_v1_RNA_OnPrem"	"S01"
"G138701_RCCBMS.00092.T_v1_RNA_OnPrem"	"S01"
"G138701_RCCBMS.00093.T_v1_RNA_OnPrem"	"S01"
"G138701_RCCBMS.00194.T_v1_RNA_OnPrem"	"S01"
"P66282.01B.Run1_S1_L001"	"S01"
"P66282.11B.Run1_S16_L002"	"S01"
"P66282.11G.Run1_S20_L002"	"S01"
"P66287.04D.Run1_S18_L002"	"S01"
"P66291.07E.Run1_S3_L001"	"S01"
"P66425.02F.Run1_S7_L001"	"S01"
"P66451.07E.Run1_S19_L002"	"S01"
"P66451.09H.Run1_S2_L001"	"S01"
"P66507.11G.Run1_S11_L001"	"S01"
"P66511.08E.Run1_S22_L002"	"S01"
"RCC_14_T_SCR"	"S01"
"RCC_41_T_SCR"	"S01"
"EA639112"	"S02"
"G138701_RCCBMS.00113.T_v1_RNA_OnPrem"	"S02"
"P66282.06B.Run1_S17_L002"	"S02"
"P66282.12A.Run1_S22_L002"	"S02"
"P66451.07A.Run1_S15_L002"	"S02"
"P66507.01G.Run1_S20_L002"	"S02"
"P66511.05E.Run1_S11_L001"	"S02"
"EA632133"	"S03"
"EA639134"	"S03"
"P66291.05H.Run1_S23_L002"	"S03"
"P66432.07E.Run1_S20_L002"	"S03"
"P66507.07F.Run1_S16_L002"	"S03"
"RCC_50_T_SCR"	"S03"
"EA595585"	"S04"
"EA595653"	"S04"
"G138701_RCCBMS.00068.T_v1_RNA_OnPrem"	"S04"
"P66282.07F.Run1_S2_L001"	"S04"
"P66432.02G.Run1_S26_L002"	"S04"
"P66451.05D.Run1_S8_L001"	"S04"
"RCC_102_T_SCR"	"S04"
"EA595522"	"S05"
"EA595564"	"S05"
"EA595624"	"S05"
"EA632149"	"S05"
"EA632688"	"S05"
"EA639069"	"S05"
"G109543_RCCBMS.00114.T_v1_RNA_OnPrem"	"S05"
"G138701_RCCBMS.00097.T_v1_RNA_OnPrem"	"S05"
"G138701_RCCBMS.00099.T_v1_RNA_OnPrem"	"S05"
"G138701_RCCBMS.00125.T_v1_RNA_OnPrem"	"S05"
"P66282.05F.Run1_S22_L002"	"S05"
"P66287.02A.Run1_S5_L001"	"S05"
"P66287.07G.Run1_S4_L001"	"S05"
"P66291.09A.Run1_S10_L001"	"S05"
"P66425.01A.Run1_S1_L001"	"S05"
"P66425.03B.Run1_S10_L001"	"S05"
"P66432.07A.Run1_S16_L002"	"S05"
"P66432.08G.Run1_S26_L002"	"S05"
"P66451.02A.Run1_S20_L002"	"S05"
"P66511.07G.Run1_S18_L002"	"S05"
"RCC_106_T_SCR"	"S05"
"EA595473"	"S06"
"G138701_RCCBMS.00090.T_v1_RNA_OnPrem"	"S06"
"P66291.02E.Run1_S7_L001"	"S06"
"P66432.02C.Run1_S22_L002"	"S06"
"EA595635"	"S07"
"EA595711"	"S07"
"EA632702"	"S07"
"G109543_RCCBMS.00076.T2_v1_RNA_OnPrem"	"S07"
"G138701_RCCBMS.00025.T_v1_RNA_OnPrem"	"S07"
"G138701_RCCBMS.00084.T_v1_RNA_OnPrem"	"S07"
"P66282.03D.Run1_S11_L001"	"S07"
"P66287.03A.Run1_S9_L001"	"S07"
"P66287.04G.Run1_S20_L002"	"S07"
"P66291.01B.Run1_S2_L001"	"S07"
"P66291.08G.Run1_S8_L001"	"S07"
"P66507.01E.Run1_S19_L002"	"S07"
"P66507.02H.Run1_S29_L002"	"S07"
"P66507.07G.Run1_S17_L002"	"S07"
"P66507.10C.Run1_S3_L001"	"S07"
"P66511.07H.Run1_S19_L002"	"S07"
"RCC_21_T_SCR"	"S07"
"RCC_93_T_SCR"	"S07"
"EA595621"	"S08"
"EA595628"	"S08"
"EA632758"	"S08"
"P66282.03A.Run1_S9_L001"	"S08"
"P66291.07H.Run1_S5_L001"	"S08"
"P66291.08F.Run1_S7_L001"	"S08"
"P66451.06G.Run1_S14_L001"	"S08"
"P66507.02A.Run1_S22_L002"	"S08"
