"ID"	"Carcinoma Ecotype"
"TCGA-D7-8572-01A"	"CE1"
"TCGA-BR-7959-01A"	"CE1"
"TCGA-BR-6456-01A"	"CE1"
"TCGA-CD-8524-01A"	"CE1"
"TCGA-CG-4475-01A"	"CE1"
"TCGA-KB-A93G-01A"	"CE1"
"TCGA-VQ-A8PP-01A"	"CE1"
"TCGA-VQ-A91Y-01A"	"CE1"
"TCGA-BR-8382-01A"	"CE1"
"TCGA-BR-8588-01A"	"CE1"
"TCGA-D7-8578-01A"	"CE1"
"TCGA-BR-6458-01A"	"CE1"
"TCGA-IP-7968-01A"	"CE1"
"TCGA-CG-4441-01A"	"CE1"
"TCGA-CG-5719-01A"	"CE1"
"TCGA-HU-A4GQ-01A"	"CE1"
"TCGA-BR-4367-01A"	"CE1"
"TCGA-F1-A72C-01A"	"CE1"
"TCGA-VQ-A91A-01A"	"CE1"
"TCGA-BR-7715-01A"	"CE1"
"TCGA-RD-A8N5-01A"	"CE1"
"TCGA-BR-4363-01A"	"CE1"
"TCGA-BR-4370-01A"	"CE1"
"TCGA-D7-6520-01A"	"CE1"
"TCGA-VQ-A928-01A"	"CE1"
"TCGA-BR-8059-01A"	"CE1"
"TCGA-VQ-A91D-01A"	"CE1"
"TCGA-BR-7901-01A"	"CE1"
"TCGA-BR-6565-01A"	"CE1"
"TCGA-CD-5813-01A"	"CE1"
"TCGA-BR-7851-01A"	"CE1"
"TCGA-CD-5803-01A"	"CE1"
"TCGA-D7-6525-01A"	"CE1"
"TCGA-RD-A8N9-01A"	"CE1"
"TCGA-BR-8080-01A"	"CE1"
"TCGA-B7-A5TI-01A"	"CE1"
"TCGA-BR-8591-01A"	"CE1"
"TCGA-VQ-AA64-01A"	"CE1"
"TCGA-FP-7829-01A"	"CE1"
"TCGA-B7-A5TN-01A"	"CE1"
"TCGA-CG-4305-01A"	"CE1"
"TCGA-BR-6709-01A"	"CE1"
"TCGA-BR-4201-01A"	"CE1"
"TCGA-BR-4361-01A"	"CE1"
"TCGA-CG-4301-01A"	"CE1"
"TCGA-BR-8485-01A"	"CE1"
"TCGA-D7-6524-01A"	"CE1"
"TCGA-BR-A4J5-01A"	"CE1"
"TCGA-CD-5798-01A"	"CE1"
"TCGA-ZQ-A9CR-01A"	"CE1"
"TCGA-BR-8289-01A"	"CE1"
"TCGA-D7-6521-01A"	"CE1"
"TCGA-CD-A48C-01A"	"CE1"
"TCGA-BR-8373-01A"	"CE1"
"TCGA-CG-4442-01A"	"CE2"
"TCGA-VQ-A8PK-01A"	"CE2"
"TCGA-BR-7707-01A"	"CE2"
"TCGA-IN-A6RS-01A"	"CE2"
"TCGA-CG-4440-01A"	"CE2"
"TCGA-HU-A4GF-01A"	"CE2"
"TCGA-VQ-A8DZ-01A"	"CE2"
"TCGA-IN-8663-01A"	"CE2"
"TCGA-IN-A7NT-01A"	"CE2"
"TCGA-D7-6526-01A"	"CE2"
"TCGA-CG-5724-01A"	"CE2"
"TCGA-EQ-8122-01A"	"CE2"
"TCGA-BR-4256-01A"	"CE3"
"TCGA-RD-A8MW-01A"	"CE3"
"TCGA-CG-4462-01A"	"CE3"
"TCGA-CG-5720-01A"	"CE3"
"TCGA-CG-4444-01A"	"CE3"
"TCGA-D7-A748-01A"	"CE3"
"TCGA-BR-4257-01A"	"CE3"
"TCGA-HF-7133-01A"	"CE3"
"TCGA-BR-4357-01A"	"CE3"
"TCGA-F1-A448-01A"	"CE3"
"TCGA-CG-4465-01A"	"CE3"
"TCGA-CG-4437-01A"	"CE3"
"TCGA-CG-4469-01A"	"CE3"
"TCGA-R5-A805-01A"	"CE3"
"TCGA-BR-4267-01A"	"CE3"
"TCGA-CG-4304-01A"	"CE3"
"TCGA-D7-6818-01A"	"CE5"
"TCGA-BR-A4CR-01A"	"CE5"
"TCGA-BR-8060-01A"	"CE5"
"TCGA-CD-5800-01A"	"CE5"
"TCGA-BR-8687-01A"	"CE5"
"TCGA-CG-4460-01A"	"CE5"
"TCGA-VQ-A922-01A"	"CE5"
"TCGA-CG-5725-01A"	"CE5"
"TCGA-VQ-A8E2-01A"	"CE5"
"TCGA-BR-A4IV-01A"	"CE6"
"TCGA-HU-A4GY-11A"	"CE6"
"TCGA-RD-A8N2-01A"	"CE6"
"TCGA-ZA-A8F6-01A"	"CE6"
"TCGA-HU-A4GH-11A"	"CE6"
"TCGA-HU-A4GP-11A"	"CE6"
"TCGA-BR-6454-11A"	"CE6"
"TCGA-VQ-A94P-01A"	"CE6"
"TCGA-HU-A4GN-11A"	"CE6"
"TCGA-CG-5722-11A"	"CE6"
"TCGA-CD-8530-01A"	"CE6"
"TCGA-3M-AB47-01A"	"CE6"
"TCGA-MX-A663-01A"	"CE6"
"TCGA-RD-A7BW-01A"	"CE6"
"TCGA-D7-8579-01A"	"CE6"
"TCGA-BR-8371-01A"	"CE6"
"TCGA-BR-6705-01A"	"CE6"
"TCGA-BR-6803-01A"	"CE6"
"TCGA-BR-6564-01A"	"CE6"
"TCGA-FP-7829-11A"	"CE6"
"TCGA-BR-8380-01A"	"CE6"
"TCGA-BR-8291-01A"	"CE6"
"TCGA-BR-8297-01A"	"CE6"
"TCGA-BR-7704-11A"	"CE6"
"TCGA-BR-A4J8-01A"	"CE6"
"TCGA-BR-8682-01A"	"CE6"
"TCGA-BR-8677-01A"	"CE6"
"TCGA-BR-8369-01A"	"CE6"
"TCGA-BR-6453-11A"	"CE6"
"TCGA-BR-8590-01A"	"CE6"
"TCGA-BR-7716-11A"	"CE6"
"TCGA-HU-A4GC-11A"	"CE6"
"TCGA-CG-4476-01A"	"CE6"
"TCGA-BR-A4J9-01A"	"CE6"
"TCGA-BR-A4J7-01A"	"CE6"
"TCGA-BR-8364-01A"	"CE6"
"TCGA-HU-A4HB-11A"	"CE6"
"TCGA-BR-6457-01A"	"CE6"
