"ID"	"Cell State"
"Pt101_On"	"S01"
"Pt101_Pre"	"S01"
"Pt49_Pre"	"S01"
"Pt106_Pre"	"S02"
"Pt2_On"	"S02"
"Pt65_Pre"	"S02"
"Pt52_On"	"S03"
"Pt52_Pre"	"S03"
"Pt78_On"	"S03"
"Pt48_On"	"S03"
"Pt48_Pre"	"S03"
"Pt36_Pre"	"S03"
"Pt82_On"	"S03"
"Pt82_Pre"	"S03"
"Pt85_On"	"S04"
"Pt26_On"	"S04"
"Pt26_Pre"	"S04"
"Pt79_On"	"S04"
"Pt79_Pre"	"S04"
"Pt103_Pre"	"S05"
"Pt1_Pre"	"S05"
"Pt46_On"	"S05"
"Pt46_Pre"	"S05"
"Pt80_On"	"S05"
"Pt105_On"	"S05"
"Pt34_On"	"S05"
"Pt34_Pre"	"S05"
"Pt49_On"	"S05"
"Pt69_On"	"S05"
"Pt2_Pre"	"S05"
"Pt58_On"	"S05"
"Pt92_On"	"S05"
"Pt92_Pre"	"S05"
"Pt98_On"	"S05"
