"ID"	"Carcinoma Ecotype"
"TCGA-E9-A1NI-01A"	"CE1"
"TCGA-BH-A0DG-01A"	"CE1"
"TCGA-A2-A0CP-01A"	"CE1"
"TCGA-D8-A1X9-01A"	"CE1"
"TCGA-AO-A12C-01A"	"CE1"
"TCGA-A2-A1FZ-01A"	"CE1"
"TCGA-EW-A1PF-01A"	"CE1"
"TCGA-AN-A041-01A"	"CE1"
"TCGA-E2-A1IJ-01A"	"CE1"
"TCGA-4H-AAAK-01A"	"CE1"
"TCGA-E9-A24A-01A"	"CE1"
"TCGA-AR-A24Q-01A"	"CE1"
"TCGA-E2-A570-01A"	"CE1"
"TCGA-E2-A1IG-01A"	"CE1"
"TCGA-E9-A1N6-01A"	"CE1"
"TCGA-C8-A273-01A"	"CE1"
"TCGA-BH-A0DP-01A"	"CE1"
"TCGA-E9-A22B-01A"	"CE1"
"TCGA-AN-A03X-01A"	"CE1"
"TCGA-BH-A0DZ-01A"	"CE1"
"TCGA-C8-A135-01A"	"CE1"
"TCGA-A2-A0SU-01A"	"CE1"
"TCGA-E9-A1R3-01A"	"CE1"
"TCGA-A8-A086-01A"	"CE1"
"TCGA-AC-A2QI-01A"	"CE1"
"TCGA-AR-A255-01A"	"CE1"
"TCGA-BH-A0HF-01A"	"CE1"
"TCGA-AC-A23C-01A"	"CE1"
"TCGA-D8-A1XO-01A"	"CE1"
"TCGA-BH-A0DX-01A"	"CE1"
"TCGA-EW-A1IY-01A"	"CE1"
"TCGA-A2-A04N-01A"	"CE1"
"TCGA-BH-A1FN-01A"	"CE1"
"TCGA-AO-A126-01A"	"CE1"
"TCGA-B6-A0RI-01A"	"CE1"
"TCGA-A2-A1FX-01A"	"CE1"
"TCGA-A7-A26G-01A"	"CE1"
"TCGA-E2-A1IN-01A"	"CE1"
"TCGA-BH-A0HA-01A"	"CE1"
"TCGA-3C-AALK-01A"	"CE1"
"TCGA-BH-A0BV-01A"	"CE1"
"TCGA-E2-A1IH-01A"	"CE1"
"TCGA-BH-A208-01A"	"CE1"
"TCGA-BH-A0AV-01A"	"CE1"
"TCGA-AR-A24N-01A"	"CE1"
"TCGA-D8-A1XU-01A"	"CE1"
"TCGA-A8-A06R-01A"	"CE1"
"TCGA-A2-A04V-01A"	"CE1"
"TCGA-A7-A2KD-01A"	"CE1"
"TCGA-D8-A1JE-01A"	"CE1"
"TCGA-B6-A0WX-01A"	"CE1"
"TCGA-A2-A0EM-01A"	"CE1"
"TCGA-AR-A24X-01A"	"CE1"
"TCGA-C8-A132-01A"	"CE1"
"TCGA-AN-A049-01A"	"CE1"
"TCGA-BH-A0HQ-01A"	"CE1"
"TCGA-E2-A15C-01A"	"CE1"
"TCGA-A8-A07I-01A"	"CE1"
"TCGA-BH-A0BR-01A"	"CE1"
"TCGA-A8-A07G-01A"	"CE1"
"TCGA-BH-A0W4-01A"	"CE1"
"TCGA-A7-A26H-01A"	"CE1"
"TCGA-E2-A1B0-01A"	"CE1"
"TCGA-EW-A6S9-01A"	"CE1"
"TCGA-A2-A25B-01A"	"CE1"
"TCGA-A2-A0CS-01A"	"CE1"
"TCGA-E2-A1IF-01A"	"CE1"
"TCGA-D8-A27N-01A"	"CE1"
"TCGA-A8-A09R-01A"	"CE1"
"TCGA-E9-A22A-01A"	"CE1"
"TCGA-BH-A1FD-01A"	"CE1"
"TCGA-A1-A0SH-01A"	"CE1"
"TCGA-A8-A0AD-01A"	"CE1"
"TCGA-BH-A1FU-01A"	"CE1"
"TCGA-A8-A09D-01A"	"CE1"
"TCGA-BH-A0AY-01A"	"CE1"
"TCGA-AO-A03L-01A"	"CE1"
"TCGA-A2-A0EX-01A"	"CE1"
"TCGA-E2-A152-01A"	"CE1"
"TCGA-A2-A4S1-01A"	"CE1"
"TCGA-AR-A2LK-01A"	"CE1"
"TCGA-E2-A1IO-01A"	"CE1"
"TCGA-A8-A07J-01A"	"CE1"
"TCGA-AN-A0XP-01A"	"CE1"
"TCGA-A8-A08Z-01A"	"CE1"
"TCGA-E9-A226-01A"	"CE1"
"TCGA-E9-A1NG-01A"	"CE1"
"TCGA-E2-A15L-01A"	"CE1"
"TCGA-EW-A1P6-01A"	"CE1"
"TCGA-A8-A06P-01A"	"CE1"
"TCGA-BH-A0HX-01A"	"CE1"
"TCGA-BH-A0DQ-01A"	"CE1"
"TCGA-D8-A27T-01A"	"CE1"
"TCGA-AC-A23G-01A"	"CE1"
"TCGA-AR-A250-01A"	"CE1"
"TCGA-BH-A1EY-01A"	"CE1"
"TCGA-A8-A07E-01A"	"CE1"
"TCGA-GM-A2DL-01A"	"CE1"
"TCGA-EW-A1PD-01A"	"CE1"
"TCGA-A1-A0SI-01A"	"CE1"
"TCGA-A2-A0CV-01A"	"CE1"
"TCGA-C8-A12Q-01A"	"CE1"
"TCGA-E9-A1RI-01A"	"CE1"
"TCGA-BH-A0BJ-01A"	"CE1"
"TCGA-D8-A1JP-01A"	"CE1"
"TCGA-BH-A0E2-01A"	"CE1"
"TCGA-LL-A740-01A"	"CE1"
"TCGA-D8-A1X5-01A"	"CE1"
"TCGA-E9-A22E-01A"	"CE1"
"TCGA-AC-A23E-01A"	"CE1"
"TCGA-AN-A0XO-01A"	"CE1"
"TCGA-A2-A0CZ-01A"	"CE1"
"TCGA-AR-A24P-01A"	"CE1"
"TCGA-A1-A0SG-01A"	"CE1"
"TCGA-C8-A12P-01A"	"CE1"
"TCGA-EW-A1IX-01A"	"CE1"
"TCGA-A2-A0EV-01A"	"CE1"
"TCGA-AC-A3W5-01A"	"CE1"
"TCGA-AO-A0J8-01A"	"CE1"
"TCGA-E9-A1N5-01A"	"CE1"
"TCGA-BH-A18K-01A"	"CE1"
"TCGA-A8-A0A9-01A"	"CE1"
"TCGA-BH-A0DT-01A"	"CE1"
"TCGA-D8-A146-01A"	"CE1"
"TCGA-AC-A5EH-01A"	"CE1"
"TCGA-BH-A0HI-01A"	"CE1"
"TCGA-BH-A201-01A"	"CE1"
"TCGA-A1-A0SN-01A"	"CE1"
"TCGA-A8-A08A-01A"	"CE1"
"TCGA-AR-A1AN-01A"	"CE1"
"TCGA-AR-A2LM-01A"	"CE1"
"TCGA-AR-A1AP-01A"	"CE1"
"TCGA-EW-A6SC-01A"	"CE1"
"TCGA-BH-A0BC-01A"	"CE1"
"TCGA-A1-A0SP-01A"	"CE2"
"TCGA-A8-A07R-01A"	"CE2"
"TCGA-AR-A251-01A"	"CE2"
"TCGA-BH-A18T-01A"	"CE2"
"TCGA-E2-A1LL-01A"	"CE2"
"TCGA-D8-A1XK-01A"	"CE2"
"TCGA-A7-A13D-01A"	"CE2"
"TCGA-A7-A6VV-01A"	"CE2"
"TCGA-E9-A1NC-01A"	"CE2"
"TCGA-OL-A5S0-01A"	"CE2"
"TCGA-AC-A62X-01A"	"CE2"
"TCGA-B6-A0RS-01A"	"CE2"
"TCGA-S3-AA0Z-01A"	"CE2"
"TCGA-A2-A1G1-01A"	"CE2"
"TCGA-A2-A3XS-01A"	"CE2"
"TCGA-B6-A402-01A"	"CE2"
"TCGA-AN-A0FJ-01A"	"CE2"
"TCGA-C8-A26Y-01A"	"CE2"
"TCGA-B6-A0I6-01A"	"CE2"
"TCGA-A7-A0CE-01A"	"CE2"
"TCGA-A2-A0YM-01A"	"CE2"
"TCGA-B6-A0RU-01A"	"CE2"
"TCGA-BH-A5IZ-01A"	"CE2"
"TCGA-AN-A0XU-01A"	"CE2"
"TCGA-PL-A8LV-01A"	"CE2"
"TCGA-AO-A12F-01A"	"CE2"
"TCGA-EW-A1P4-01A"	"CE2"
"TCGA-LL-A6FR-01A"	"CE2"
"TCGA-B6-A0RE-01A"	"CE2"
"TCGA-D8-A143-01A"	"CE2"
"TCGA-BH-A0B3-01A"	"CE2"
"TCGA-A7-A5ZV-01A"	"CE2"
"TCGA-A7-A4SD-01A"	"CE2"
"TCGA-B6-A400-01A"	"CE2"
"TCGA-GM-A2DB-01A"	"CE2"
"TCGA-AR-A1AH-01A"	"CE2"
"TCGA-GI-A2C9-01A"	"CE2"
"TCGA-AO-A124-01A"	"CE2"
"TCGA-AN-A0AT-01A"	"CE2"
"TCGA-B6-A0X1-01A"	"CE2"
"TCGA-AR-A1AY-01A"	"CE2"
"TCGA-C8-A131-01A"	"CE2"
"TCGA-AN-A0G0-01A"	"CE2"
"TCGA-AN-A0AM-01A"	"CE2"
"TCGA-E9-A244-01A"	"CE2"
"TCGA-D8-A27F-01A"	"CE2"
"TCGA-E2-A1LK-01A"	"CE2"
"TCGA-D8-A13Z-01A"	"CE2"
"TCGA-AR-A5QQ-01A"	"CE2"
"TCGA-E2-A150-01A"	"CE2"
"TCGA-EW-A1PH-01A"	"CE2"
"TCGA-AR-A24S-01A"	"CE3"
"TCGA-AR-A0U4-01A"	"CE3"
"TCGA-AR-A2LL-01A"	"CE3"
"TCGA-AR-A1AO-01A"	"CE3"
"TCGA-A7-A3IY-01A"	"CE3"
"TCGA-A8-A090-01A"	"CE3"
"TCGA-BH-A8FZ-01A"	"CE3"
"TCGA-AO-A0JM-01A"	"CE4"
"TCGA-GI-A2C8-11A"	"CE4"
"TCGA-B6-A0RM-01A"	"CE4"
"TCGA-A7-A3J0-01A"	"CE5"
"TCGA-D8-A13Y-01A"	"CE5"
"TCGA-AN-A0AR-01A"	"CE5"
"TCGA-A2-A0CT-01A"	"CE5"
"TCGA-AC-A5XU-01A"	"CE5"
"TCGA-BH-A1EU-11A"	"CE6"
"TCGA-AC-A8OS-01A"	"CE6"
"TCGA-BH-A203-11A"	"CE6"
"TCGA-AR-A1AU-01A"	"CE6"
"TCGA-E9-A1RH-11A"	"CE6"
"TCGA-BH-A18J-11A"	"CE6"
"TCGA-BH-A0E0-11A"	"CE6"
"TCGA-AR-A24O-01A"	"CE6"
"TCGA-OL-A66J-01A"	"CE6"
"TCGA-BH-A18U-11A"	"CE6"
"TCGA-BH-A1ET-11B"	"CE6"
"TCGA-BH-A18R-11A"	"CE6"
"TCGA-A7-A0DC-11A"	"CE6"
"TCGA-BH-A1FM-11B"	"CE6"
"TCGA-AR-A5QP-01A"	"CE6"
"TCGA-BH-A42V-01A"	"CE6"
"TCGA-OL-A6VQ-01A"	"CE6"
"TCGA-AQ-A1H3-01A"	"CE6"
"TCGA-AC-A3HN-01A"	"CE6"
"TCGA-BH-A0DV-01A"	"CE6"
"TCGA-BH-A1FN-11A"	"CE6"
"TCGA-AC-A23H-11A"	"CE6"
"TCGA-A2-A0CO-01A"	"CE6"
"TCGA-E2-A158-11A"	"CE6"
"TCGA-AC-A3QP-01A"	"CE6"
"TCGA-E9-A1RB-11A"	"CE6"
"TCGA-A2-A1G0-01A"	"CE6"
"TCGA-XX-A89A-01A"	"CE6"
"TCGA-BH-A1EW-11B"	"CE6"
"TCGA-AC-A6IV-01A"	"CE6"
"TCGA-E2-A15I-11A"	"CE6"
"TCGA-E2-A1B1-01A"	"CE6"
"TCGA-BH-A0BA-11A"	"CE6"
"TCGA-BH-A0B3-11B"	"CE6"
"TCGA-BH-A0DO-11A"	"CE6"
"TCGA-A2-A4RY-01A"	"CE6"
"TCGA-E2-A1LS-11A"	"CE6"
"TCGA-GI-A2C9-11A"	"CE6"
"TCGA-BH-A0BQ-11A"	"CE6"
"TCGA-E2-A1BC-01A"	"CE6"
"TCGA-A7-A0CE-11A"	"CE6"
"TCGA-A8-A0A4-01A"	"CE6"
"TCGA-B6-A1KI-01A"	"CE6"
"TCGA-LD-A74U-01A"	"CE6"
"TCGA-BH-A0C3-11A"	"CE6"
"TCGA-BH-A0HK-01A"	"CE6"
"TCGA-BH-A42U-01A"	"CE6"
"TCGA-E9-A1N6-11A"	"CE6"
"TCGA-BH-A1EU-01A"	"CE6"
"TCGA-AR-A5QM-01A"	"CE6"
"TCGA-BH-A18Q-11A"	"CE6"
"TCGA-BH-A0DZ-11A"	"CE6"
"TCGA-A2-A25A-01A"	"CE6"
"TCGA-BH-A1EV-11A"	"CE6"
"TCGA-BH-A0DQ-11A"	"CE6"
"TCGA-BH-A0BV-11A"	"CE6"
"TCGA-PL-A8LY-01A"	"CE6"
"TCGA-BH-A0DO-01B"	"CE6"
"TCGA-HN-A2OB-01A"	"CE6"
"TCGA-BH-A0DG-11A"	"CE6"
"TCGA-BH-A1FE-06A"	"CE6"
"TCGA-AC-A2FK-01A"	"CE6"
"TCGA-BH-A208-11A"	"CE6"
"TCGA-BH-A1F0-11B"	"CE6"
"TCGA-A2-A0ES-01A"	"CE6"
"TCGA-BH-A18K-11A"	"CE6"
"TCGA-E9-A1N5-11A"	"CE6"
"TCGA-A7-A5ZX-01A"	"CE6"
"TCGA-AO-A12E-01A"	"CE6"
"TCGA-E2-A1IG-11A"	"CE6"
"TCGA-BH-A0H3-01A"	"CE6"
"TCGA-A2-A0EW-01A"	"CE6"
"TCGA-A2-A0T4-01A"	"CE6"
"TCGA-D8-A3Z5-01A"	"CE6"
