"ID"	"Carcinoma Ecotype"
"TCGA-FY-A4B3-01A"	"CE1"
"TCGA-DJ-A1QE-01A"	"CE1"
"TCGA-DJ-A2Q9-01A"	"CE1"
"TCGA-EL-A3CV-01A"	"CE1"
"TCGA-EL-A3D0-01A"	"CE1"
"TCGA-FE-A3PB-01A"	"CE1"
"TCGA-DJ-A3UV-01A"	"CE1"
"TCGA-ET-A39P-01A"	"CE1"
"TCGA-EM-A22I-01A"	"CE1"
"TCGA-DJ-A2PS-01A"	"CE1"
"TCGA-BJ-A290-01A"	"CE1"
"TCGA-E8-A413-01A"	"CE1"
"TCGA-EM-A1CU-01A"	"CE1"
"TCGA-ET-A3BV-01A"	"CE1"
"TCGA-DJ-A3VF-01A"	"CE1"
"TCGA-BJ-A18Z-01A"	"CE1"
"TCGA-E8-A432-01A"	"CE1"
"TCGA-EL-A3H4-01A"	"CE1"
"TCGA-E8-A433-01A"	"CE1"
"TCGA-ET-A25R-01A"	"CE1"
"TCGA-EL-A3CT-01A"	"CE1"
"TCGA-DJ-A3V5-01A"	"CE1"
"TCGA-DJ-A2Q4-01A"	"CE1"
"TCGA-EM-A2CS-06A"	"CE1"
"TCGA-EL-A3GZ-01A"	"CE1"
"TCGA-DJ-A3V4-01A"	"CE1"
"TCGA-EL-A3CP-01A"	"CE1"
"TCGA-EL-A3GU-01A"	"CE1"
"TCGA-FE-A22Z-01A"	"CE1"
"TCGA-EL-A3ZO-01A"	"CE1"
"TCGA-DJ-A3UU-01A"	"CE1"
"TCGA-ET-A39J-01A"	"CE1"
"TCGA-ET-A3BU-01A"	"CE1"
"TCGA-EL-A4JW-01A"	"CE1"
"TCGA-EL-A3CU-01A"	"CE1"
"TCGA-ET-A25L-01A"	"CE1"
"TCGA-DJ-A1QD-01A"	"CE1"
"TCGA-DJ-A1QH-01A"	"CE1"
"TCGA-EM-A2P3-01A"	"CE1"
"TCGA-DJ-A1QF-01A"	"CE1"
"TCGA-DJ-A3UQ-01A"	"CE1"
"TCGA-DJ-A3V6-01A"	"CE1"
"TCGA-J8-A42S-01A"	"CE1"
"TCGA-BJ-A45J-01A"	"CE1"
"TCGA-EL-A3H5-01A"	"CE1"
"TCGA-EL-A4K0-01A"	"CE1"
"TCGA-J8-A3NZ-01A"	"CE1"
"TCGA-DJ-A1QM-01A"	"CE1"
"TCGA-EM-A3FJ-01A"	"CE1"
"TCGA-FE-A237-01A"	"CE1"
"TCGA-DE-A7U5-01A"	"CE1"
"TCGA-ET-A3BO-01A"	"CE1"
"TCGA-DJ-A1QQ-01A"	"CE1"
"TCGA-DJ-A2PZ-01A"	"CE1"
"TCGA-EL-A3GV-01A"	"CE1"
"TCGA-EL-A3MY-01A"	"CE1"
"TCGA-FE-A235-01A"	"CE1"
"TCGA-EL-A3CM-01A"	"CE1"
"TCGA-DJ-A2Q6-01A"	"CE1"
"TCGA-CE-A485-01A"	"CE1"
"TCGA-ET-A3BT-01A"	"CE1"
"TCGA-ET-A25M-01A"	"CE1"
"TCGA-E8-A242-01A"	"CE1"
"TCGA-DE-A69K-01A"	"CE1"
"TCGA-BJ-A4O8-01A"	"CE1"
"TCGA-E8-A414-01A"	"CE1"
"TCGA-EM-A4FM-01A"	"CE1"
"TCGA-DJ-A2PU-01A"	"CE1"
"TCGA-DJ-A3VJ-01A"	"CE1"
"TCGA-DJ-A3UY-01A"	"CE1"
"TCGA-FK-A3SB-01A"	"CE1"
"TCGA-DJ-A2PW-01A"	"CE1"
"TCGA-EL-A4K4-01A"	"CE1"
"TCGA-DJ-A2PY-01A"	"CE1"
"TCGA-EL-A4JZ-01A"	"CE1"
"TCGA-4C-A93U-01A"	"CE1"
"TCGA-EL-A3T9-01A"	"CE1"
"TCGA-DJ-A4UQ-01A"	"CE1"
"TCGA-EM-A2CS-01A"	"CE1"
"TCGA-DJ-A13V-01A"	"CE1"
"TCGA-DJ-A1QI-01A"	"CE1"
"TCGA-EL-A3MZ-01A"	"CE1"
"TCGA-DJ-A3V0-01A"	"CE1"
"TCGA-EL-A3H7-01A"	"CE1"
"TCGA-EM-A2OX-01A"	"CE1"
"TCGA-DJ-A3UM-01A"	"CE1"
"TCGA-IM-A3U3-01A"	"CE1"
"TCGA-DJ-A3V8-01A"	"CE2"
"TCGA-FY-A4B4-01A"	"CE2"
"TCGA-DJ-A2PN-01A"	"CE2"
"TCGA-KS-A4I5-01A"	"CE2"
"TCGA-FK-A3SG-01A"	"CE2"
"TCGA-EL-A3T7-01A"	"CE3"
"TCGA-EL-A3GY-01A"	"CE3"
"TCGA-ET-A3BX-01A"	"CE3"
"TCGA-EL-A3GR-01A"	"CE3"
"TCGA-EL-A3GX-01A"	"CE3"
"TCGA-DJ-A2PT-01A"	"CE3"
"TCGA-ET-A3DP-01A"	"CE3"
"TCGA-DE-A4MB-01A"	"CE3"
"TCGA-DJ-A4V2-01A"	"CE3"
"TCGA-FY-A3R8-01A"	"CE3"
"TCGA-EL-A4KG-01A"	"CE3"
"TCGA-MK-A4N6-01A"	"CE3"
"TCGA-ET-A39O-01A"	"CE3"
"TCGA-EL-A4K2-01A"	"CE3"
"TCGA-EM-A3SU-01A"	"CE3"
"TCGA-L6-A4EU-01A"	"CE3"
"TCGA-EL-A3CR-01A"	"CE3"
"TCGA-BJ-A0Z9-01A"	"CE3"
"TCGA-EL-A3D6-01A"	"CE3"
"TCGA-FE-A234-01A"	"CE3"
"TCGA-EL-A3CO-01A"	"CE3"
"TCGA-EL-A3CW-01A"	"CE4"
"TCGA-GE-A2C6-01A"	"CE4"
"TCGA-EL-A3GP-01A"	"CE4"
"TCGA-DJ-A3UO-01A"	"CE4"
"TCGA-EL-A3ZM-11A"	"CE4"
"TCGA-EM-A4FU-01A"	"CE5"
"TCGA-EL-A3CX-01A"	"CE5"
"TCGA-EL-A3MX-01A"	"CE5"
"TCGA-EL-A4K9-01A"	"CE6"
"TCGA-EL-A3ZQ-11A"	"CE6"
"TCGA-BJ-A290-11A"	"CE6"
"TCGA-FK-A3S3-01A"	"CE6"
"TCGA-EL-A3GZ-11A"	"CE6"
"TCGA-DJ-A4UW-01A"	"CE6"
"TCGA-EM-A3SX-01A"	"CE6"
"TCGA-EL-A3T8-11A"	"CE6"
"TCGA-EL-A3TB-11A"	"CE6"
"TCGA-FY-A3R7-01A"	"CE6"
"TCGA-DJ-A3VE-01A"	"CE6"
"TCGA-DJ-A3V9-01A"	"CE6"
"TCGA-EL-A3MY-11A"	"CE6"
"TCGA-EL-A3ZG-11A"	"CE6"
"TCGA-BJ-A3PU-11A"	"CE6"
"TCGA-ET-A39S-01A"	"CE6"
"TCGA-E8-A416-01A"	"CE6"
"TCGA-BJ-A3F0-01A"	"CE6"
"TCGA-EM-A3AQ-01A"	"CE6"
"TCGA-EL-A3ZL-11A"	"CE6"
"TCGA-E8-A438-01A"	"CE6"
"TCGA-MK-A84Z-01A"	"CE6"
"TCGA-ET-A3BQ-01B"	"CE6"
"TCGA-EL-A4KD-01A"	"CE6"
"TCGA-EL-A3T0-01A"	"CE6"
"TCGA-EL-A3GQ-01A"	"CE6"
"TCGA-ET-A40P-01A"	"CE6"
"TCGA-EM-A3AR-01A"	"CE6"
"TCGA-EM-A3ST-11A"	"CE6"
"TCGA-EM-A2CU-01A"	"CE6"
"TCGA-BJ-A291-01A"	"CE6"
"TCGA-EM-A3AK-01A"	"CE6"
"TCGA-DJ-A3VK-01A"	"CE6"
"TCGA-E8-A415-01A"	"CE6"
"TCGA-EL-A3ZG-01A"	"CE6"
"TCGA-FY-A3TY-01A"	"CE6"
"TCGA-EL-A3ZN-01A"	"CE6"
"TCGA-FY-A3TY-11A"	"CE6"
"TCGA-BJ-A2P4-01A"	"CE6"
"TCGA-EM-A3AL-01A"	"CE6"
"TCGA-DJ-A2PV-01A"	"CE6"
"TCGA-DJ-A13X-01A"	"CE6"
"TCGA-DJ-A3UX-01A"	"CE6"
"TCGA-EL-A3T7-11A"	"CE6"
"TCGA-DE-A3KN-01A"	"CE6"
"TCGA-FY-A3I4-01A"	"CE6"
"TCGA-EM-A1YD-01A"	"CE6"
"TCGA-ET-A2MZ-01A"	"CE6"
"TCGA-EL-A3T0-11A"	"CE6"
"TCGA-EL-A3D4-01A"	"CE6"
"TCGA-EL-A3H1-11A"	"CE6"
"TCGA-CE-A3MD-01A"	"CE6"
"TCGA-BJ-A45H-01A"	"CE6"
"TCGA-EL-A3N2-11A"	"CE6"
"TCGA-EL-A3ZR-11A"	"CE6"
"TCGA-E3-A3E5-01A"	"CE6"
"TCGA-CE-A13K-01A"	"CE6"
"TCGA-ET-A39L-01A"	"CE6"
"TCGA-ET-A4KQ-01A"	"CE6"
"TCGA-ET-A25K-01A"	"CE6"
"TCGA-EL-A3ZO-11A"	"CE6"
"TCGA-EL-A3H7-11A"	"CE6"
