"ID"	"Carcinoma Ecotype"
"TCGA-WB-A815-01A"	"CE1"
"TCGA-P8-A6RX-01A"	"CE1"
"TCGA-QR-A703-01A"	"CE1"
"TCGA-S7-A7WP-01A"	"CE1"
"TCGA-QR-A6GS-01A"	"CE1"
"TCGA-WB-A80P-01A"	"CE1"
"TCGA-WB-A81S-01A"	"CE1"
"TCGA-RW-A68C-01A"	"CE1"
"TCGA-WB-A817-01A"	"CE1"
"TCGA-QR-A6GT-01A"	"CE1"
"TCGA-W2-A7HA-01B"	"CE1"
"TCGA-WB-A81F-01A"	"CE1"
"TCGA-QR-A700-01A"	"CE1"
"TCGA-WB-A822-01A"	"CE1"
"TCGA-RM-A68T-01A"	"CE1"
"TCGA-SQ-A6I4-01A"	"CE1"
"TCGA-QR-A70I-01A"	"CE1"
"TCGA-QR-A6GW-01A"	"CE1"
"TCGA-S7-A7WQ-01A"	"CE1"
"TCGA-QR-A6ZZ-01A"	"CE1"
"TCGA-WB-A81N-01A"	"CE1"
"TCGA-WB-A80L-01A"	"CE1"
"TCGA-TT-A6YP-01A"	"CE1"
"TCGA-QT-A5XL-01A"	"CE1"
"TCGA-S7-A7WW-01A"	"CE1"
"TCGA-QR-A6GU-01A"	"CE1"
"TCGA-S7-A7X1-01A"	"CE1"
"TCGA-WB-A814-01A"	"CE1"
"TCGA-RW-A8AZ-01A"	"CE2"
"TCGA-S7-A7WN-01A"	"CE3"
"TCGA-QT-A5XM-01A"	"CE3"
"TCGA-RT-A6YA-01A"	"CE3"
"TCGA-W2-A7UY-01A"	"CE3"
"TCGA-S7-A7WV-01A"	"CE3"
"TCGA-P7-A5NY-05A"	"CE3"
"TCGA-P8-A5KC-11A"	"CE3"
"TCGA-QR-A70M-01A"	"CE5"
"TCGA-P7-A5NX-01A"	"CE5"
"TCGA-RT-A6Y9-01A"	"CE5"
"TCGA-WB-A81G-01A"	"CE6"
"TCGA-S7-A7WU-01A"	"CE6"
"TCGA-SQ-A6I4-11A"	"CE6"
"TCGA-WB-A816-01A"	"CE6"
"TCGA-TT-A6YK-01A"	"CE6"
"TCGA-QR-A6H5-01A"	"CE6"
"TCGA-PR-A5PH-01A"	"CE6"
"TCGA-SP-A6QH-01A"	"CE6"
"TCGA-S7-A7WO-01A"	"CE6"
"TCGA-QR-A706-01A"	"CE6"
"TCGA-WB-A81H-01A"	"CE6"
"TCGA-SP-A6QK-01A"	"CE6"
"TCGA-WB-A821-01A"	"CE6"
"TCGA-QR-A6GR-01A"	"CE6"
"TCGA-WB-A81V-01A"	"CE6"
"TCGA-SR-A6N0-01A"	"CE6"
"TCGA-P8-A5KC-01A"	"CE6"
"TCGA-RW-A7CZ-01A"	"CE6"
"TCGA-SR-A6MR-01A"	"CE6"
"TCGA-S7-A7X0-01A"	"CE6"
"TCGA-QR-A6H0-01A"	"CE6"
"TCGA-QR-A6H6-01A"	"CE6"
"TCGA-RW-A686-06A"	"CE6"
"TCGA-SR-A6MP-01A"	"CE6"
"TCGA-TT-A6YN-01A"	"CE7"
"TCGA-PR-A5PG-01A"	"CE7"
