"ID"	"Carcinoma Ecotype"
"EA595597"	"CE1"
"EA595621"	"CE1"
"EA595628"	"CE1"
"EA595632"	"CE1"
"EA595635"	"CE1"
"EA632151"	"CE1"
"EA632758"	"CE1"
"EA639152"	"CE1"
"EA639153"	"CE1"
"EA647829"	"CE1"
"G109543_RCCBMS.00076.T2_v1_RNA_OnPrem"	"CE1"
"G138701_RCCBMS.00011.T_v1_RNA_OnPrem"	"CE1"
"G138701_RCCBMS.00028.T_v1_RNA_OnPrem"	"CE1"
"G138701_RCCBMS.00068.T_v1_RNA_OnPrem"	"CE1"
"G138701_RCCBMS.00084.T_v1_RNA_OnPrem"	"CE1"
"G138701_RCCBMS.00092.T_v1_RNA_OnPrem"	"CE1"
"G138701_RCCBMS.00103.T_v1_RNA_OnPrem"	"CE1"
"G138701_RCCBMS.00163.T_v1_RNA_OnPrem"	"CE1"
"G138701_RCCBMS.00191.T_v1_RNA_OnPrem"	"CE1"
"P66282.03A.Run1_S9_L001"	"CE1"
"P66282.03D.Run1_S11_L001"	"CE1"
"P66282.04A.Run1_S14_L002"	"CE1"
"P66282.04E.Run1_S18_L002"	"CE1"
"P66282.05G.Run1_S23_L002"	"CE1"
"P66282.06B.Run1_S17_L002"	"CE1"
"P66282.10F.Run1_S13_L002"	"CE1"
"P66287.09H.Run1_S14_L001"	"CE1"
"P66287.11E.Run1_S24_L002"	"CE1"
"P66291.07H.Run1_S5_L001"	"CE1"
"P66291.08A.Run1_S6_L001"	"CE1"
"P66291.08F.Run1_S7_L001"	"CE1"
"P66291.08G.Run1_S8_L001"	"CE1"
"P66291.09D.Run1_S11_L001"	"CE1"
"P66291.09H.Run1_S15_L001"	"CE1"
"P66291.10C.Run1_S18_L002"	"CE1"
"P66425.03D.Run1_S11_L001"	"CE1"
"P66425.06E.Run1_S28_L002"	"CE1"
"P66451.02B.Run1_S21_L002"	"CE1"
"P66451.02H.Run1_S22_L002"	"CE1"
"P66451.06G.Run1_S14_L001"	"CE1"
"P66451.08A.Run1_S21_L002"	"CE1"
"P66507.02A.Run1_S22_L002"	"CE1"
"P66507.02H.Run1_S29_L002"	"CE1"
"P66507.03H.Run1_S30_L002"	"CE1"
"P66507.08D.Run1_S20_L002"	"CE1"
"P66511.02H.Run1_S26_L002"	"CE1"
"P66511.05F.Run1_S12_L001"	"CE1"
"P66511.06B.Run1_S14_L001"	"CE1"
"P66511.08E.Run1_S22_L002"	"CE1"
"P66511.09G.Run1_S31_L002"	"CE1"
"RCC_21_T_SCR"	"CE1"
"RCC_27_T_SCR"	"CE1"
"RCC_93_T_SCR"	"CE1"
"EA595711"	"CE2"
"EA632133"	"CE2"
"P66511.07H.Run1_S19_L002"	"CE2"
"G138701_RCCBMS.00047.T_v1_RNA_OnPrem"	"CE3"
"G138701_RCCBMS.00113.T_v1_RNA_OnPrem"	"CE3"
"P66282.12A.Run1_S22_L002"	"CE3"
"P66451.07A.Run1_S15_L002"	"CE3"
"P66511.05E.Run1_S11_L001"	"CE3"
"RCC_90_T_SCR"	"CE3"
"EA595585"	"CE4"
"RCC_102_T_SCR"	"CE4"
"RCC_73_T_SCR"	"CE4"
"EA632813"	"CE5"
"EA639040"	"CE5"
"EA639156"	"CE5"
"G109543_RCCBMS.00007.T_v1_RNA_OnPrem"	"CE5"
"G138701_RCCBMS.00116.T_v1_RNA_OnPrem"	"CE5"
"G138701_RCCBMS.00178.T_v1_RNA_OnPrem"	"CE5"
"P66425.09G.Run1_S13_L001"	"CE5"
"P66425.11E.Run1_S12_L001"	"CE5"
"P66425.11F.Run1_S14_L002"	"CE5"
"P66432.10B.Run1_S2_L001"	"CE5"
"P66451.01E.Run1_S17_L002"	"CE5"
"P66507.08H.Run1_S24_L002"	"CE5"
"RCC_96_T_SCR"	"CE5"
"EA595473"	"CE6"
"EA595522"	"CE6"
"EA595564"	"CE6"
"EA595624"	"CE6"
"EA595679"	"CE6"
"EA595720"	"CE6"
"EA632149"	"CE6"
"EA632174"	"CE6"
"EA639018"	"CE6"
"EA639069"	"CE6"
"EA639099"	"CE6"
"EA647814"	"CE6"
"G109543_RCCBMS.00196.T_v1_RNA_OnPrem"	"CE6"
"G138701_RCCBMS.00044.T_v1_RNA_OnPrem"	"CE6"
"G138701_RCCBMS.00057.T_v1_RNA_OnPrem"	"CE6"
"G138701_RCCBMS.00097.T_v1_RNA_OnPrem"	"CE6"
"G138701_RCCBMS.00099.T_v1_RNA_OnPrem"	"CE6"
"G138701_RCCBMS.00111.T_v1_RNA_OnPrem"	"CE6"
"G138701_RCCBMS.00125.T_v1_RNA_OnPrem"	"CE6"
"P66282.05F.Run1_S22_L002"	"CE6"
"P66282.08A.Run1_S5_L001"	"CE6"
"P66282.09A.Run1_S8_L001"	"CE6"
"P66282.09E.Run1_S10_L001"	"CE6"
"P66282.10B.Run1_S11_L001"	"CE6"
"P66282.11B.Run1_S16_L002"	"CE6"
"P66287.01D.Run1_S1_L001"	"CE6"
"P66287.02A.Run1_S5_L001"	"CE6"
"P66287.06H.Run1_S30_L002"	"CE6"
"P66287.07G.Run1_S4_L001"	"CE6"
"P66287.11A.Run1_S20_L002"	"CE6"
"P66291.01H.Run1_S5_L001"	"CE6"
"P66291.06D.Run1_S27_L002"	"CE6"
"P66291.06G.Run1_S29_L002"	"CE6"
"P66291.09A.Run1_S10_L001"	"CE6"
"P66291.10E.Run1_S19_L002"	"CE6"
"P66291.11E.Run1_S23_L002"	"CE6"
"P66291.12D.Run1_S29_L002"	"CE6"
"P66425.01A.Run1_S1_L001"	"CE6"
"P66425.03B.Run1_S10_L001"	"CE6"
"P66425.03F.Run1_S12_L001"	"CE6"
"P66425.06F.Run1_S29_L002"	"CE6"
"P66432.03C.Run1_S30_L002"	"CE6"
"P66432.07A.Run1_S16_L002"	"CE6"
"P66432.08B.Run1_S23_L002"	"CE6"
"P66432.11D.Run1_S8_L001"	"CE6"
"P66451.02A.Run1_S20_L002"	"CE6"
"P66451.04A.Run1_S2_L001"	"CE6"
"P66507.01E.Run1_S19_L002"	"CE6"
"P66507.12A.Run1_S12_L001"	"CE6"
"P66511.07G.Run1_S18_L002"	"CE6"
"RCC_106_T_SCR"	"CE6"
"EA595620"	"CE7"
"EA595719"	"CE7"
"EA632234"	"CE7"
"G109543_RCCBMS.00114.T_v1_RNA_OnPrem"	"CE7"
"P66287.01F.Run1_S3_L001"	"CE7"
"P66291.02E.Run1_S7_L001"	"CE7"
"P66291.05G.Run1_S22_L002"	"CE7"
"P66291.07D.Run1_S2_L001"	"CE7"
"P66451.08D.Run1_S23_L002"	"CE7"
"P66511.09E.Run1_S29_L002"	"CE7"
"EA595455"	"CE8"
"EA595500"	"CE8"
"EA595529"	"CE8"
"EA632688"	"CE8"
"EA632753"	"CE8"
"EA632768"	"CE8"
"EA647820"	"CE8"
"G138701_RCCBMS.00098.T_v1_RNA_OnPrem"	"CE8"
"G138701_RCCBMS.00137.T_v1_RNA_OnPrem"	"CE8"
"P66282.01H.Run1_S4_L001"	"CE8"
"P66282.11A.Run1_S15_L002"	"CE8"
"P66287.11B.Run1_S21_L002"	"CE8"
"P66287.12C.Run1_S29_L002"	"CE8"
"P66291.01A.Run1_S1_L001"	"CE8"
"P66291.05H.Run1_S23_L002"	"CE8"
"P66291.11F.Run1_S24_L002"	"CE8"
"P66425.09F.Run1_S12_L001"	"CE8"
"P66432.04D.Run1_S2_L001"	"CE8"
"P66432.06D.Run1_S11_L001"	"CE8"
"P66432.07D.Run1_S19_L002"	"CE8"
"P66432.08C.Run1_S24_L002"	"CE8"
"P66432.08G.Run1_S26_L002"	"CE8"
"P66432.10G.Run1_S4_L001"	"CE8"
"P66507.04A.Run1_S1_L001"	"CE8"
"P66507.06C.Run1_S10_L001"	"CE8"
"P66507.12B.Run1_S13_L001"	"CE8"
"P66511.04H.Run1_S7_L001"	"CE8"
"P66511.06G.Run1_S16_L001"	"CE8"
"P66511.09B.Run1_S26_L002"	"CE8"
"P66511.10D.Run1_S3_L001"	"CE8"
"RCC_115_T_SCR"	"CE8"
"EA595454"	"CE9"
"EA595660"	"CE9"
"EA632171"	"CE9"
"EA639019"	"CE9"
"EA639104"	"CE9"
"EA639107"	"CE9"
"EA639134"	"CE9"
"EA639146"	"CE9"
"G138701_RCCBMS.00036.T_v1_RNA_OnPrem"	"CE9"
"G138701_RCCBMS.00065.T_v1_RNA_OnPrem"	"CE9"
"G138701_RCCBMS.00072.T_v1_RNA_OnPrem"	"CE9"
"G138701_RCCBMS.00194.T_v1_RNA_OnPrem"	"CE9"
"P66282.03F.Run1_S12_L001"	"CE9"
"P66282.07G.Run1_S3_L001"	"CE9"
"P66282.11G.Run1_S20_L002"	"CE9"
"P66287.05E.Run1_S24_L002"	"CE9"
"P66291.07B.Run1_S17_L002"	"CE9"
"P66425.02F.Run1_S7_L001"	"CE9"
"P66425.07C.Run1_S2_L001"	"CE9"
"P66425.10A.Run1_S13_L002"	"CE9"
"P66432.07E.Run1_S20_L002"	"CE9"
"P66451.07C.Run1_S17_L002"	"CE9"
"P66451.09H.Run1_S2_L001"	"CE9"
"P66507.07F.Run1_S16_L002"	"CE9"
"P66507.10C.Run1_S3_L001"	"CE9"
"P66511.10H.Run1_S5_L001"	"CE9"
"RCC_117_T_SCR"	"CE9"
"RCC_14_T_SCR"	"CE9"
"RCC_41_T_SCR"	"CE9"
"RCC_50_T_SCR"	"CE9"
"EA595647"	"CE10"
"EA595650"	"CE10"
"EA632138"	"CE10"
"EA632772"	"CE10"
"EA639114"	"CE10"
"EA639120"	"CE10"
"EA639131"	"CE10"
"G109543_RCCBMS.00145.T_v1_RNA_OnPrem"	"CE10"
"G109543_RCCBMS.00147.T_v1_RNA_OnPrem"	"CE10"
"G138701_RCCBMS.00049.T_v1_RNA_OnPrem"	"CE10"
"G138701_RCCBMS.00053.T_v1_RNA_OnPrem"	"CE10"
"G138701_RCCBMS.00093.T_v1_RNA_OnPrem"	"CE10"
"G138701_RCCBMS.00136.T_v1_RNA_OnPrem"	"CE10"
"P66282.01G.Run1_S3_L001"	"CE10"
"P66287.04E.Run1_S19_L002"	"CE10"
