"ID"	"Carcinoma Ecotype"
"TCGA-DK-A2HX-01A"	"CE1"
"TCGA-DK-A1A3-01A"	"CE1"
"TCGA-XF-AAMJ-01A"	"CE1"
"TCGA-BT-A20R-01A"	"CE1"
"TCGA-4Z-AA82-01A"	"CE1"
"TCGA-FD-A5BT-01A"	"CE1"
"TCGA-XF-AAN3-01A"	"CE1"
"TCGA-G2-A2EO-01A"	"CE1"
"TCGA-ZF-AA5H-01A"	"CE1"
"TCGA-BT-A20T-01A"	"CE1"
"TCGA-FD-A43N-01A"	"CE1"
"TCGA-BL-A13J-01A"	"CE1"
"TCGA-FD-A3SO-01A"	"CE1"
"TCGA-ZF-AA52-01A"	"CE1"
"TCGA-DK-A3IQ-01A"	"CE1"
"TCGA-FD-A3B3-01A"	"CE1"
"TCGA-DK-A2I1-01A"	"CE1"
"TCGA-UY-A9PB-01A"	"CE1"
"TCGA-XF-AAMY-01A"	"CE1"
"TCGA-FD-A3B7-01A"	"CE1"
"TCGA-FD-A3NA-01A"	"CE1"
"TCGA-SY-A9G5-01A"	"CE1"
"TCGA-GD-A2C5-01A"	"CE1"
"TCGA-BT-A2LB-01A"	"CE1"
"TCGA-XF-A9SY-01A"	"CE1"
"TCGA-FD-A3SP-01A"	"CE1"
"TCGA-FD-A3B4-01A"	"CE1"
"TCGA-FD-A6TA-01A"	"CE1"
"TCGA-FD-A5C0-01A"	"CE1"
"TCGA-FD-A3SM-01A"	"CE1"
"TCGA-DK-A3IN-01A"	"CE1"
"TCGA-FT-A61P-01A"	"CE1"
"TCGA-FD-A62S-01A"	"CE1"
"TCGA-XF-A9SX-01A"	"CE1"
"TCGA-XF-A9SK-01A"	"CE1"
"TCGA-ZF-AA4R-01A"	"CE1"
"TCGA-K4-A4AB-01B"	"CE1"
"TCGA-GU-AATP-01A"	"CE1"
"TCGA-FD-A5BY-01A"	"CE1"
"TCGA-DK-A1A5-01A"	"CE1"
"TCGA-FD-A5BZ-01A"	"CE1"
"TCGA-FD-A6TH-01A"	"CE1"
"TCGA-K4-A3WS-01A"	"CE1"
"TCGA-GC-A3YS-01A"	"CE1"
"TCGA-FD-A6TD-01A"	"CE1"
"TCGA-FD-A5BU-01A"	"CE1"
"TCGA-DK-AA6S-01A"	"CE1"
"TCGA-FD-A6TC-01A"	"CE1"
"TCGA-BL-A5ZZ-01A"	"CE1"
"TCGA-DK-A6B2-01A"	"CE1"
"TCGA-DK-AA74-01A"	"CE1"
"TCGA-XF-AAMW-01A"	"CE1"
"TCGA-DK-A3IT-01A"	"CE1"
"TCGA-FD-A6TK-01A"	"CE1"
"TCGA-5N-A9KM-01A"	"CE1"
"TCGA-BT-A20U-01A"	"CE1"
"TCGA-DK-A1AB-01A"	"CE1"
"TCGA-XF-A9SU-01A"	"CE1"
"TCGA-XF-A9SV-01A"	"CE1"
"TCGA-DK-A2I2-01A"	"CE1"
"TCGA-BT-A20Q-01A"	"CE1"
"TCGA-XF-A8HH-01A"	"CE1"
"TCGA-FD-A5BX-01A"	"CE1"
"TCGA-BT-A3PK-01A"	"CE1"
"TCGA-ZF-AA54-01A"	"CE1"
"TCGA-FD-A62P-01A"	"CE1"
"TCGA-4Z-AA86-01A"	"CE1"
"TCGA-FD-A3SQ-01A"	"CE1"
"TCGA-XF-AAMT-01A"	"CE1"
"TCGA-C4-A0F6-01A"	"CE1"
"TCGA-GU-A764-01A"	"CE1"
"TCGA-XF-A9SZ-01A"	"CE1"
"TCGA-ZF-A9RC-01A"	"CE1"
"TCGA-UY-A8OC-01A"	"CE1"
"TCGA-FD-A3SS-01A"	"CE2"
"TCGA-FD-A3SN-01A"	"CE2"
"TCGA-GV-A40E-01A"	"CE2"
"TCGA-C4-A0F1-01A"	"CE2"
"TCGA-BT-A20X-01A"	"CE2"
"TCGA-XF-A9T4-01A"	"CE2"
"TCGA-K4-A4AC-01A"	"CE2"
"TCGA-FD-A3N5-01A"	"CE2"
"TCGA-UY-A8OB-01A"	"CE2"
"TCGA-UY-A78L-01A"	"CE2"
"TCGA-K4-A6FZ-01A"	"CE2"
"TCGA-LC-A66R-01A"	"CE2"
"TCGA-C4-A0F0-01A"	"CE2"
"TCGA-ZF-AA53-01A"	"CE2"
"TCGA-GD-A3OQ-01A"	"CE2"
"TCGA-DK-AA6R-01A"	"CE2"
"TCGA-DK-A3WX-01A"	"CE2"
"TCGA-CF-A1HS-01A"	"CE2"
"TCGA-BT-A3PJ-01A"	"CE2"
"TCGA-DK-A3IM-01A"	"CE2"
"TCGA-XF-A9T6-01A"	"CE2"
"TCGA-PQ-A6FN-01A"	"CE2"
"TCGA-ZF-AA4N-01A"	"CE2"
"TCGA-ZF-AA4W-01A"	"CE2"
"TCGA-FT-A3EE-01A"	"CE2"
"TCGA-G2-A2EJ-01A"	"CE2"
"TCGA-PQ-A6FI-01A"	"CE2"
"TCGA-CU-A0YN-01A"	"CE2"
"TCGA-HQ-A5NE-01A"	"CE2"
"TCGA-CU-A3KJ-01A"	"CE2"
"TCGA-G2-AA3C-01A"	"CE3"
"TCGA-E7-A7DV-01A"	"CE3"
