"ID"	"Carcinoma Ecotype"
"TCGA-US-A774-01A"	"CE1"
"TCGA-FB-AAPS-01A"	"CE1"
"TCGA-HZ-8005-01A"	"CE1"
"TCGA-2J-AAB9-01A"	"CE1"
"TCGA-IB-8127-01A"	"CE1"
"TCGA-YH-A8SY-01A"	"CE1"
"TCGA-IB-A5SQ-01A"	"CE1"
"TCGA-IB-7654-01A"	"CE1"
"TCGA-IB-7893-01A"	"CE1"
"TCGA-IB-AAUS-01A"	"CE1"
"TCGA-F2-6879-01A"	"CE1"
"TCGA-2J-AABO-01A"	"CE1"
"TCGA-3A-A9IB-01A"	"CE1"
"TCGA-2J-AABP-01A"	"CE1"
"TCGA-HZ-A77Q-01A"	"CE1"
"TCGA-IB-7886-01A"	"CE1"
"TCGA-IB-7887-01A"	"CE1"
"TCGA-IB-7646-01A"	"CE1"
"TCGA-US-A77E-01A"	"CE1"
"TCGA-HZ-8636-01A"	"CE1"
"TCGA-IB-7885-01A"	"CE1"
"TCGA-XD-AAUL-01A"	"CE1"
"TCGA-2J-AABE-01A"	"CE1"
"TCGA-3A-A9IC-01A"	"CE1"
"TCGA-HZ-7922-01A"	"CE1"
"TCGA-HV-AA8V-01A"	"CE1"
"TCGA-RB-A7B8-01A"	"CE1"
"TCGA-IB-A5SS-01A"	"CE1"
"TCGA-HZ-8315-01A"	"CE1"
"TCGA-HZ-7925-01A"	"CE1"
"TCGA-2J-AABA-01A"	"CE1"
"TCGA-YB-A89D-01A"	"CE1"
"TCGA-2J-AAB8-01A"	"CE1"
"TCGA-IB-7890-01A"	"CE1"
"TCGA-IB-A5SO-01A"	"CE1"
"TCGA-2L-AAQJ-01A"	"CE2"
"TCGA-IB-AAUO-01A"	"CE2"
"TCGA-FB-AAQ2-01A"	"CE2"
"TCGA-L1-A7W4-01A"	"CE2"
"TCGA-IB-A7M4-01A"	"CE2"
"TCGA-2J-AABI-01A"	"CE2"
"TCGA-3A-A9IZ-01A"	"CE2"
"TCGA-XD-AAUI-01A"	"CE2"
"TCGA-2J-AAB6-01A"	"CE2"
"TCGA-F2-A44G-01A"	"CE2"
"TCGA-3A-A9J0-01A"	"CE2"
"TCGA-M8-A5N4-01A"	"CE3"
"TCGA-IB-AAUU-01A"	"CE3"
"TCGA-FB-AAPZ-01A"	"CE3"
"TCGA-PZ-A5RE-01A"	"CE3"
"TCGA-IB-7652-01A"	"CE3"
"TCGA-HZ-A49G-01A"	"CE3"
"TCGA-YB-A89D-11A"	"CE3"
"TCGA-HZ-A49I-01A"	"CE3"
"TCGA-3A-A9IN-01A"	"CE5"
"TCGA-3A-A9IJ-01A"	"CE5"
"TCGA-HZ-A49H-01A"	"CE6"
"TCGA-XD-AAUG-01A"	"CE6"
"TCGA-IB-7888-01A"	"CE6"
"TCGA-F2-7273-01A"	"CE6"
"TCGA-IB-AAUW-01A"	"CE6"
"TCGA-FB-A7DR-01A"	"CE6"
"TCGA-HZ-8001-01A"	"CE6"
"TCGA-IB-7897-01A"	"CE6"
"TCGA-3E-AAAZ-01A"	"CE6"
"TCGA-HZ-7923-01A"	"CE6"
"TCGA-3E-AAAY-01A"	"CE6"
"TCGA-RB-AA9M-01A"	"CE6"
"TCGA-IB-8126-01A"	"CE6"
"TCGA-2J-AABT-01A"	"CE6"
"TCGA-XD-AAUH-01A"	"CE6"
"TCGA-FB-A4P6-01A"	"CE6"
"TCGA-IB-AAUV-01A"	"CE6"
"TCGA-IB-7645-01A"	"CE6"
"TCGA-F2-7276-01A"	"CE6"
"TCGA-HZ-8519-01A"	"CE6"
"TCGA-HZ-8638-01A"	"CE6"
"TCGA-HZ-A77P-01A"	"CE6"
"TCGA-HZ-8317-01A"	"CE6"
"TCGA-HZ-7920-01A"	"CE6"
"TCGA-IB-7649-01A"	"CE6"
"TCGA-HZ-7924-01A"	"CE6"
"TCGA-HZ-8002-01A"	"CE6"
"TCGA-H6-8124-01A"	"CE7"
"TCGA-HZ-7919-01A"	"CE7"
"TCGA-HZ-7926-01A"	"CE7"
"TCGA-3A-A9IO-01A"	"CE8"
